Scenario,ChangedParameter,ChangedValue,CSVFile,BatchIndex,ModelStatus,HasSolution,BatchObjective,MIPGap,RuntimeSeconds,NumOrders,NumValidArcs,NumXVars,NumZVars,BatchDemand,BatchServed,BatchUnserved,BatchServiceRate
speed_ground_25p0,speed_ground,25.0,candidate_vertiports_SF_k9.csv,31,OPTIMAL,True,25049.735755295882,2.2954333897491853e-07,0.45607495307922363,89,18,1602,180,102,102.0,0.0,1.0
speed_ground_25p0,speed_ground,25.0,candidate_vertiports_SF_k9.csv,32,OPTIMAL,True,83409.69755528627,4.49588037324507e-08,0.41828417778015137,284,18,5112,180,341,341.0,0.0,1.0
speed_ground_25p0,speed_ground,25.0,candidate_vertiports_SF_k9.csv,33,OPTIMAL,True,104630.05621684853,5.256615930349332e-08,0.7802770137786865,362,18,6516,180,436,436.0,0.0,1.0
speed_ground_25p0,speed_ground,25.0,candidate_vertiports_SF_k9.csv,34,OPTIMAL,True,74841.33432173282,6.346760533222226e-08,0.7350168228149414,278,18,5004,180,317,317.0,0.0,1.0
speed_ground_25p0,speed_ground,25.0,candidate_vertiports_SF_k9.csv,35,OPTIMAL,True,67805.19707982244,7.374066481011291e-08,0.3872339725494385,253,18,4554,180,293,293.0,0.0,1.0
speed_ground_25p0,speed_ground,25.0,candidate_vertiports_SF_k9.csv,36,OPTIMAL,True,86018.82032578351,6.103315746277706e-08,0.26004505157470703,350,18,6300,180,380,380.0,0.0,1.0
speed_ground_25p0,speed_ground,25.0,candidate_vertiports_SF_k9.csv,37,OPTIMAL,True,87344.22135762346,1.8326463390936653e-15,0.3032219409942627,360,18,6480,180,383,383.0,0.0,1.0
speed_ground_25p0,speed_ground,25.0,candidate_vertiports_SF_k9.csv,38,OPTIMAL,True,54244.22532113152,0.0,0.2950618267059326,227,18,4086,180,236,236.0,0.0,1.0
speed_ground_25p0,speed_ground,25.0,candidate_vertiports_SF_k9.csv,39,OPTIMAL,True,19099.580700178052,2.094286815634438e-07,0.4859580993652344,76,18,1368,180,84,84.0,0.0,1.0
speed_ground_25p0,speed_ground,25.0,candidate_vertiports_SF_k9.csv,40,OPTIMAL,True,57436.02883436135,9.140603940094714e-08,0.3103029727935791,177,18,3186,180,232,232.0,0.0,1.0
speed_ground_25p0,speed_ground,25.0,candidate_vertiports_SF_k9.csv,41,OPTIMAL,True,83331.7599421001,8.700164730769702e-08,0.36104702949523926,295,18,5310,180,347,347.0,0.0,1.0
speed_ground_25p0,speed_ground,25.0,candidate_vertiports_SF_k9.csv,42,OPTIMAL,True,79131.8645155682,7.266352499215337e-08,0.7829711437225342,269,18,4842,180,329,329.0,0.0,1.0
speed_ground_25p0,speed_ground,25.0,candidate_vertiports_SF_k9.csv,43,OPTIMAL,True,83911.8823043133,4.17104242424665e-08,0.8526170253753662,299,18,5382,180,355,355.0,0.0,1.0
speed_ground_25p0,speed_ground,25.0,candidate_vertiports_SF_k9.csv,44,OPTIMAL,True,68477.59120166027,6.571493318013716e-08,0.6421630382537842,252,18,4536,180,293,293.0,0.0,1.0
speed_ground_25p0,speed_ground,25.0,candidate_vertiports_SF_k9.csv,45,OPTIMAL,True,72011.01080526676,3.031185453232636e-15,0.875985860824585,292,18,5256,180,316,316.0,0.0,1.0
speed_ground_25p0,speed_ground,25.0,candidate_vertiports_SF_k9.csv,46,OPTIMAL,True,108831.52370870727,4.823969938598874e-08,0.5951430797576904,429,18,7722,180,467,467.0,0.0,1.0
speed_ground_25p0,speed_ground,25.0,candidate_vertiports_SF_k9.csv,47,OPTIMAL,True,76209.8858313672,7.544953403679174e-08,0.4604451656341553,325,18,5850,180,335,335.0,0.0,1.0
speed_ground_25p0,speed_ground,25.0,candidate_vertiports_SF_k9.csv,48,OPTIMAL,True,34287.37538993773,1.2395231901577325e-07,0.5409409999847412,152,18,2736,180,156,156.0,0.0,1.0
speed_ground_25p0,speed_ground,25.0,candidate_vertiports_SF_k9.csv,49,OPTIMAL,True,29044.75073166859,1.721481462717105e-07,0.3719310760498047,112,18,2016,180,123,123.0,0.0,1.0
speed_ground_25p0,speed_ground,25.0,candidate_vertiports_SF_k9.csv,50,OPTIMAL,True,60598.599343370086,1.1138871064367346e-07,0.33190202713012695,219,18,3942,180,254,254.0,0.0,1.0
