Scenario,ChangedParameter,ChangedValue,CSVFile,BatchIndex,Time,Start_Vertiport,End_Vertiport,PassengerFlow,Flights,AirKM,LoadFactor,ModelStatus
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T243,645,584,3.0,1.0,6.120633980923698,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T243,645,716,4.0,1.0,6.119583921765259,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T243,645,782,2.0,1.0,6.648538664474961,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T243,584,645,1.0,1.0,6.120633980923698,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T243,716,645,5.0,2.0,6.119583921765259,0.625,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T243,782,449,2.0,1.0,8.307228591621705,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T243,782,645,2.0,1.0,6.648538664474961,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T244,717,449,1.0,1.0,7.654544453228288,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T244,449,717,2.0,1.0,7.654544453228288,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T244,449,780,1.0,1.0,7.5988976461735085,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T244,449,782,4.0,1.0,8.307228591621705,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T244,645,584,3.0,1.0,6.120633980923698,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T244,645,716,2.0,1.0,6.119583921765259,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T244,645,782,7.0,2.0,6.648538664474961,0.875,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T244,584,645,2.0,1.0,6.120633980923698,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T244,716,645,6.0,2.0,6.119583921765259,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T244,782,449,9.0,3.0,8.307228591621705,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T244,782,645,2.0,1.0,6.648538664474961,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T245,449,717,2.0,1.0,7.654544453228288,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T245,449,782,5.0,2.0,8.307228591621705,0.625,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T245,645,716,4.0,1.0,6.119583921765259,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T245,645,782,3.0,1.0,6.648538664474961,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T245,584,645,3.0,1.0,6.120633980923698,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T245,716,645,4.0,1.0,6.119583921765259,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T245,782,449,6.0,2.0,8.307228591621705,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T245,782,645,4.0,1.0,6.648538664474961,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T246,717,449,2.0,1.0,7.654544453228288,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T246,713,449,1.0,1.0,6.0045260388064,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T246,449,717,2.0,1.0,7.654544453228288,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T246,449,782,2.0,1.0,8.307228591621705,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T246,645,716,3.0,1.0,6.119583921765259,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T246,645,782,5.0,2.0,6.648538664474961,0.625,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T246,584,645,1.0,1.0,6.120633980923698,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T246,716,645,1.0,1.0,6.119583921765259,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T246,782,449,4.0,1.0,8.307228591621705,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T246,782,645,4.0,1.0,6.648538664474961,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T247,449,717,1.0,1.0,7.654544453228288,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T247,449,780,1.0,1.0,7.5988976461735085,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T247,449,782,2.0,1.0,8.307228591621705,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T247,780,449,1.0,1.0,7.5988976461735085,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T247,645,584,1.0,1.0,6.120633980923698,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T247,645,716,2.0,1.0,6.119583921765259,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T247,645,782,4.0,1.0,6.648538664474961,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T247,584,645,1.0,1.0,6.120633980923698,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T247,716,645,3.0,1.0,6.119583921765259,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T247,782,449,7.0,2.0,8.307228591621705,0.875,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T247,782,645,2.0,1.0,6.648538664474961,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T248,717,449,2.0,1.0,7.654544453228288,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T248,713,449,2.0,1.0,6.0045260388064,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T248,449,782,4.0,1.0,8.307228591621705,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T248,645,584,2.0,1.0,6.120633980923698,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T248,645,716,4.0,1.0,6.119583921765259,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T248,645,782,13.0,4.0,6.648538664474961,0.8125,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T248,584,645,2.0,1.0,6.120633980923698,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T248,782,645,3.0,1.0,6.648538664474961,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T249,449,717,2.0,1.0,7.654544453228288,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T249,449,782,2.0,1.0,8.307228591621705,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T249,780,449,1.0,1.0,7.5988976461735085,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T249,645,716,11.0,3.0,6.119583921765259,0.9166666666666666,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T249,645,782,6.0,2.0,6.648538664474961,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T249,716,645,1.0,1.0,6.119583921765259,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T249,782,449,4.0,1.0,8.307228591621705,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,25,T249,782,645,2.0,1.0,6.648538664474961,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T250,717,449,2.0,1.0,7.654544453228288,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T250,449,780,1.0,1.0,7.5988976461735085,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T250,449,782,2.0,1.0,8.307228591621705,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T250,645,584,3.0,1.0,6.120633980923698,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T250,645,716,2.0,1.0,6.119583921765259,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T250,645,782,1.0,1.0,6.648538664474961,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T250,584,645,1.0,1.0,6.120633980923698,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T250,782,449,10.0,3.0,8.307228591621705,0.8333333333333334,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T250,782,645,6.0,2.0,6.648538664474961,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T251,717,449,3.0,1.0,7.654544453228288,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T251,449,782,4.0,1.0,8.307228591621705,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T251,780,449,1.0,1.0,7.5988976461735085,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T251,645,584,2.0,1.0,6.120633980923698,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T251,645,716,5.0,2.0,6.119583921765259,0.625,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T251,645,782,4.0,1.0,6.648538664474961,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T251,584,645,3.0,1.0,6.120633980923698,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T251,716,645,3.0,1.0,6.119583921765259,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T251,782,449,6.0,2.0,8.307228591621705,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T251,782,645,9.0,3.0,6.648538664474961,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T252,717,449,2.0,1.0,7.654544453228288,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T252,713,449,2.0,1.0,6.0045260388064,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T252,449,717,1.0,1.0,7.654544453228288,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T252,449,780,1.0,1.0,7.5988976461735085,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T252,449,782,3.0,1.0,8.307228591621705,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T252,645,584,4.0,1.0,6.120633980923698,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T252,645,716,2.0,1.0,6.119583921765259,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T252,645,782,5.0,2.0,6.648538664474961,0.625,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T252,584,645,2.0,1.0,6.120633980923698,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T252,716,645,4.0,1.0,6.119583921765259,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T252,782,449,5.0,2.0,8.307228591621705,0.625,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T252,782,645,3.0,1.0,6.648538664474961,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T253,713,449,1.0,1.0,6.0045260388064,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T253,449,717,1.0,1.0,7.654544453228288,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T253,449,780,1.0,1.0,7.5988976461735085,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T253,449,716,1.0,1.0,6.9808165272573826,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T253,449,782,2.0,1.0,8.307228591621705,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T253,645,584,4.0,1.0,6.120633980923698,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T253,645,716,2.0,1.0,6.119583921765259,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T253,645,782,2.0,1.0,6.648538664474961,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T253,584,645,1.0,1.0,6.120633980923698,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T253,716,645,3.0,1.0,6.119583921765259,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T253,782,449,2.0,1.0,8.307228591621705,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T253,782,645,5.0,2.0,6.648538664474961,0.625,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T254,717,449,3.0,1.0,7.654544453228288,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T254,449,782,1.0,1.0,8.307228591621705,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T254,645,716,4.0,1.0,6.119583921765259,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T254,645,782,1.0,1.0,6.648538664474961,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T254,584,645,2.0,1.0,6.120633980923698,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T254,716,645,3.0,1.0,6.119583921765259,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T254,782,449,3.0,1.0,8.307228591621705,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T254,782,645,2.0,1.0,6.648538664474961,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T255,717,449,2.0,1.0,7.654544453228288,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T255,713,449,2.0,1.0,6.0045260388064,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T255,449,717,1.0,1.0,7.654544453228288,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T255,645,716,2.0,1.0,6.119583921765259,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T255,645,782,4.0,1.0,6.648538664474961,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T255,584,645,5.0,2.0,6.120633980923698,0.625,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T255,782,449,6.0,2.0,8.307228591621705,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T255,782,645,7.0,2.0,6.648538664474961,0.875,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T256,717,449,3.0,1.0,7.654544453228288,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T256,449,717,1.0,1.0,7.654544453228288,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T256,449,713,2.0,1.0,6.0045260388064,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T256,449,782,1.0,1.0,8.307228591621705,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T256,645,584,3.0,1.0,6.120633980923698,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T256,645,716,3.0,1.0,6.119583921765259,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T256,645,782,4.0,1.0,6.648538664474961,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T256,584,645,3.0,1.0,6.120633980923698,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T256,716,645,3.0,1.0,6.119583921765259,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T256,782,449,7.0,2.0,8.307228591621705,0.875,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T256,782,645,3.0,1.0,6.648538664474961,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T257,717,449,2.0,1.0,7.654544453228288,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T257,449,713,1.0,1.0,6.0045260388064,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T257,449,782,1.0,1.0,8.307228591621705,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T257,645,584,3.0,1.0,6.120633980923698,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T257,645,716,9.0,3.0,6.119583921765259,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T257,645,782,3.0,1.0,6.648538664474961,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T257,584,645,3.0,1.0,6.120633980923698,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T257,716,645,1.0,1.0,6.119583921765259,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T257,782,645,3.0,1.0,6.648538664474961,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T258,717,449,2.0,1.0,7.654544453228288,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T258,449,717,1.0,1.0,7.654544453228288,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T258,449,713,1.0,1.0,6.0045260388064,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T258,449,782,1.0,1.0,8.307228591621705,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T258,645,584,2.0,1.0,6.120633980923698,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T258,645,716,5.0,2.0,6.119583921765259,0.625,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T258,645,782,6.0,2.0,6.648538664474961,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T258,584,645,6.0,2.0,6.120633980923698,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T258,782,449,6.0,2.0,8.307228591621705,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T258,782,645,6.0,2.0,6.648538664474961,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T259,717,449,3.0,1.0,7.654544453228288,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T259,449,717,2.0,1.0,7.654544453228288,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T259,449,713,1.0,1.0,6.0045260388064,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T259,449,782,6.0,2.0,8.307228591621705,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T259,780,449,1.0,1.0,7.5988976461735085,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T259,645,584,2.0,1.0,6.120633980923698,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T259,645,716,6.0,2.0,6.119583921765259,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T259,645,782,4.0,1.0,6.648538664474961,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T259,584,645,5.0,2.0,6.120633980923698,0.625,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T259,716,645,3.0,1.0,6.119583921765259,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T259,782,449,7.0,2.0,8.307228591621705,0.875,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,26,T259,782,645,2.0,1.0,6.648538664474961,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,27,T260,717,449,1.0,1.0,7.654544453228288,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,27,T260,449,717,4.0,1.0,7.654544453228288,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,27,T260,449,782,5.0,2.0,8.307228591621705,0.625,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,27,T260,780,449,1.0,1.0,7.5988976461735085,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,27,T260,645,716,6.0,2.0,6.119583921765259,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,27,T260,645,782,2.0,1.0,6.648538664474961,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,27,T260,584,645,3.0,1.0,6.120633980923698,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,27,T260,716,645,1.0,1.0,6.119583921765259,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,27,T260,782,449,5.0,2.0,8.307228591621705,0.625,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,27,T260,782,645,6.0,2.0,6.648538664474961,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,27,T261,717,449,1.0,1.0,7.654544453228288,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,27,T261,713,449,1.0,1.0,6.0045260388064,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,27,T261,449,717,1.0,1.0,7.654544453228288,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,27,T261,449,713,1.0,1.0,6.0045260388064,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,27,T261,449,782,3.0,1.0,8.307228591621705,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,27,T261,645,584,2.0,1.0,6.120633980923698,0.5,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,27,T261,645,716,3.0,1.0,6.119583921765259,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,27,T261,645,782,9.0,3.0,6.648538664474961,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,27,T261,584,645,4.0,1.0,6.120633980923698,1.0,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,27,T261,782,449,14.0,4.0,8.307228591621705,0.875,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,27,T261,782,645,3.0,1.0,6.648538664474961,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,27,T262,717,449,6.0,2.0,7.654544453228288,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,27,T262,713,449,1.0,1.0,6.0045260388064,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,27,T262,449,713,1.0,1.0,6.0045260388064,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,27,T262,449,782,3.0,1.0,8.307228591621705,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,27,T262,645,584,1.0,1.0,6.120633980923698,0.25,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,27,T262,645,716,3.0,1.0,6.119583921765259,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,27,T262,645,782,6.0,2.0,6.648538664474961,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,27,T262,584,645,3.0,1.0,6.120633980923698,0.75,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,27,T262,716,645,5.0,2.0,6.119583921765259,0.625,OPTIMAL
price_air_9p0,price_air,9.0,candidate_vertiports_SF_k9.csv,27,T262,782,449,11.0,3.0,8.307228591621705,0.9166666666666666,OPTIMAL
