Scenario,ChangedParameter,ChangedValue,CSVFile,BatchIndex,ModelStatus,HasSolution,BatchObjective,MIPGap,RuntimeSeconds,NumOrders,NumValidArcs,NumXVars,NumZVars,BatchDemand,BatchServed,BatchUnserved,BatchServiceRate
GRID_CELL_SIZE_KM_0p75,GRID_CELL_SIZE_KM,0.75,candidate_vertiports_SF_k9.csv,30,OPTIMAL,True,20391.57357696936,2.6971925386019504e-07,0.2933330535888672,120,18,2160,180,136,136.0,0.0,1.0
GRID_CELL_SIZE_KM_0p75,GRID_CELL_SIZE_KM,0.75,candidate_vertiports_SF_k9.csv,31,OPTIMAL,True,15608.972189186858,3.0431215706251304e-07,0.2972888946533203,89,18,1602,180,102,102.0,0.0,1.0
GRID_CELL_SIZE_KM_0p75,GRID_CELL_SIZE_KM,0.75,candidate_vertiports_SF_k9.csv,32,OPTIMAL,True,52239.17557745093,7.17852015729864e-08,0.2981898784637451,284,18,5112,180,341,341.0,0.0,1.0
GRID_CELL_SIZE_KM_0p75,GRID_CELL_SIZE_KM,0.75,candidate_vertiports_SF_k9.csv,33,OPTIMAL,True,65587.99237096474,8.385681392644499e-08,0.4229099750518799,362,18,6516,180,436,436.0,0.0,1.0
GRID_CELL_SIZE_KM_0p75,GRID_CELL_SIZE_KM,0.75,candidate_vertiports_SF_k9.csv,34,OPTIMAL,True,46959.89963274587,7.9855361392105e-08,0.3311309814453125,278,18,5004,180,317,317.0,0.0,1.0
GRID_CELL_SIZE_KM_0p75,GRID_CELL_SIZE_KM,0.75,candidate_vertiports_SF_k9.csv,35,OPTIMAL,True,42710.305577493265,0.0,0.364778995513916,253,18,4554,180,293,293.0,0.0,1.0
GRID_CELL_SIZE_KM_0p75,GRID_CELL_SIZE_KM,0.75,candidate_vertiports_SF_k9.csv,36,OPTIMAL,True,54225.44125601066,9.681801853189041e-08,0.6533429622650146,350,18,6300,180,380,380.0,0.0,1.0
GRID_CELL_SIZE_KM_0p75,GRID_CELL_SIZE_KM,0.75,candidate_vertiports_SF_k9.csv,37,OPTIMAL,True,55077.15998288589,9.078172880525154e-08,0.6367740631103516,360,18,6480,180,383,383.0,0.0,1.0
GRID_CELL_SIZE_KM_0p75,GRID_CELL_SIZE_KM,0.75,candidate_vertiports_SF_k9.csv,38,OPTIMAL,True,34090.43179784894,0.0,0.6708619594573975,227,18,4086,180,236,236.0,0.0,1.0
GRID_CELL_SIZE_KM_0p75,GRID_CELL_SIZE_KM,0.75,candidate_vertiports_SF_k9.csv,39,OPTIMAL,True,12033.975182848591,3.3239224264787523e-07,0.6710240840911865,76,18,1368,180,84,84.0,0.0,1.0
GRID_CELL_SIZE_KM_0p75,GRID_CELL_SIZE_KM,0.75,candidate_vertiports_SF_k9.csv,40,OPTIMAL,True,35945.49951025381,1.460544405171642e-07,0.3182559013366699,177,18,3186,180,232,232.0,0.0,1.0
GRID_CELL_SIZE_KM_0p75,GRID_CELL_SIZE_KM,0.75,candidate_vertiports_SF_k9.csv,41,OPTIMAL,True,52293.3030016843,1.0039525937092974e-07,0.4760401248931885,295,18,5310,180,347,347.0,0.0,1.0
GRID_CELL_SIZE_KM_0p75,GRID_CELL_SIZE_KM,0.75,candidate_vertiports_SF_k9.csv,42,OPTIMAL,True,49647.416391296225,9.567466345281537e-08,0.27310800552368164,269,18,4842,180,329,329.0,0.0,1.0
GRID_CELL_SIZE_KM_0p75,GRID_CELL_SIZE_KM,0.75,candidate_vertiports_SF_k9.csv,43,OPTIMAL,True,52691.640151395426,6.642419473007656e-08,0.30850696563720703,299,18,5382,180,355,355.0,0.0,1.0
GRID_CELL_SIZE_KM_0p75,GRID_CELL_SIZE_KM,0.75,candidate_vertiports_SF_k9.csv,44,OPTIMAL,True,43054.76457072705,8.129181142527603e-08,0.2926290035247803,252,18,4536,180,293,293.0,0.0,1.0
GRID_CELL_SIZE_KM_0p75,GRID_CELL_SIZE_KM,0.75,candidate_vertiports_SF_k9.csv,45,OPTIMAL,True,45367.70433228576,0.0,0.35480594635009766,292,18,5256,180,316,316.0,0.0,1.0
GRID_CELL_SIZE_KM_0p75,GRID_CELL_SIZE_KM,0.75,candidate_vertiports_SF_k9.csv,46,OPTIMAL,True,68288.8908965472,7.687926947866502e-08,0.39728593826293945,429,18,7722,180,467,467.0,0.0,1.0
GRID_CELL_SIZE_KM_0p75,GRID_CELL_SIZE_KM,0.75,candidate_vertiports_SF_k9.csv,47,OPTIMAL,True,47975.77800317476,9.900829023265285e-08,0.7277758121490479,325,18,5850,180,335,335.0,0.0,1.0
GRID_CELL_SIZE_KM_0p75,GRID_CELL_SIZE_KM,0.75,candidate_vertiports_SF_k9.csv,48,OPTIMAL,True,21600.577225488083,1.9675400207881326e-07,0.8452088832855225,152,18,2736,180,156,156.0,0.0,1.0
GRID_CELL_SIZE_KM_0p75,GRID_CELL_SIZE_KM,0.75,candidate_vertiports_SF_k9.csv,49,OPTIMAL,True,18265.291087584737,2.737432429406583e-07,0.3410511016845703,112,18,2016,180,123,123.0,0.0,1.0
GRID_CELL_SIZE_KM_0p75,GRID_CELL_SIZE_KM,0.75,candidate_vertiports_SF_k9.csv,50,OPTIMAL,True,38042.95807739486,1.511449193193413e-07,0.5834798812866211,219,18,3942,180,254,254.0,0.0,1.0
